Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistClaw	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive
10087	????1? 1360 16508	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10088	????2? 2414 15825	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10089	????1? 99 16690	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10090	???? 9609 3188	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10091	????1? 1360 18044	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10092	????2? 2414 17361	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10093	????? 1731 12205	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10094	????? 1733  13743	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10095	????? 1728 15277	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10096	????? 1724 16824	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10097	¡ÆAaI¥ìz¡¾¨ù2A? 7040 523	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10098	¡ÆAaI¥ìz¡¾¨ù3A? 984 5711	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10099	ze¥ìI¡Æ¡À 11043 17885	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10100	ze¥ìI¡Æ¡À 10963 16744	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10101	Ec¡íc¢¬¢¬ 10869 16558	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10102	ze¥ìI¡Æ¡À 11664 16779	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10103	lu¨ù¨¬¡íe 11345 16546	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10104	lu¨ù¨¬¡íe 11921 16550	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10105	Eza¡ì¢¬©÷ 12263 16811	PAWN	WARP	SPECIAL	70		NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10501	. 345 361	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10502	. 106 547	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10503	. 75 368	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10504	. 89 746	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10505	. 520 352	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10506	. 541 45	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10507	. 211 109	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10508	. 615 49	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10509	. 284 705	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510	. 145 310	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511	. 553 285	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10512	. 487 274	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10513	. 626 291	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10514	. 285 569	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10515	. 80 303	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10516	. 315 238	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10517	. 416 272	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10518	. 72 498	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10519	. 215 495	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10520	. 523 415	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521	. 72 498	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10522	. 518 480	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10523	. 583 379	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10524	. 459 558	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10601	. 345 361	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10602	. 520 352	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10603	. 487 274	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10604	. 75 368	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10605	. 211 109	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10606	. 215 495	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10607	. 315 238	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10608	. 520 352	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10609	. 284 705	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10610	. 145 310	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10611	. 416 272	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10612	. 80 303	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10613	. 72 498	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10614	. 106 547	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10615	. 523 415	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10616	. 541 45	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10617	. 72 121	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10618	. 518 480	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10619	. 89 746	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10620	. 285 569	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10621	. 615 49	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10622	. 72 498	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10623	. 583 379	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10624	. 459 558	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10625	. 609 553	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10626	. 594 338	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10701	. 75 368	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10702	. 541 45	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10703	. 615 49	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10704	. 284 705	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10705	. 520 352	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10706	. 553 285	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10707	. 145 310	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10708	. 345 361	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10709	. 523 415	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10710	. 72 498	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10711	. 626 291	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10712	. 487 274	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10713	. 72 498	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10714	. 106 547	KING	GOTO	MELEE	1		NOMOVE	0			0		2	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	2000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
